Complains,Charge Amount,Distinct Called Numbers,Tariff Plan,Status,Customer Value,Churn,Usage Index
0,2,34,1,1,243.72,0,-0.28804360176540833
1,0,26,1,2,190.05,0,-1.1164658707234851
0,2,29,1,1,1009.17,0,0.506697871764786
0,3,17,2,1,909.76,0,0.02333916301401051
0,0,13,1,2,152.72,0,-1.9201195093492889
0,0,9,1,2,125.7,0,-2.053882126085024
0,2,19,1,1,236.25,0,-1.595471914920741
0,2,29,1,1,247.16,0,-0.7160088816526149
0,2,20,1,1,264.56,0,-1.5091469851561614
0,3,48,2,1,770.715,0,2.096714255048545
0,2,46,1,1,277.455,0,3.112563870802784
0,5,25,2,1,323.64,0,-0.879369222371492
0,3,16,1,1,1120.92,0,1.0138492731563264
1,3,13,1,1,144.0,1,-1.925382360474724
0,1,15,1,1,214.8,0,-0.5369244543071059
0,0,2,1,2,40.44,0,-2.748362943076699
0,1,22,1,1,1533.68,0,1.8837539342795362
0,1,33,1,1,233.685,0,-0.6642979732929128
0,1,31,1,1,152.1,0,-1.2302567762676762
0,1,26,1,1,279.44,0,-0.2939248035136668
0,1,16,1,1,1233.12,0,0.8478717510619171
0,2,41,1,1,942.6,0,2.6298169615903544
0,1,42,1,1,594.84,0,3.3875503424149422
0,1,23,1,1,221.08,0,-0.2946263366412887
0,1,10,1,1,277.68,0,0.2454876753424916
0,0,15,1,2,128.84,0,-1.3362748256066657
0,3,30,1,1,827.76,0,5.068139312196518
0,1,6,1,1,2054.04,0,2.552867271503411
0,1,28,1,1,1376.82,0,5.247718098962331
0,1,24,1,1,1004.6,0,1.7730368515265078
0,0,9,1,2,81.81,0,-2.3521853887601063
0,0,6,1,2,78.12,0,-2.364899144112318
0,0,2,1,2,45.495,1,-2.748362943076699
0,1,41,1,1,1838.56,0,4.461201053685198
0,1,45,1,1,316.2,0,2.5899786647569414
0,1,35,1,1,788.49,0,0.9489587685870724
1,0,15,1,2,101.24,1,-1.7086297779414996
0,8,40,1,1,171.855,0,1.280169530199135
0,1,22,1,1,380.025,0,0.41432909571486515
0,1,12,1,1,151.64,0,-1.7483485706097672
1,0,14,1,2,158.4,1,-1.383550251228825
1,0,29,1,2,225.64,1,-1.2916984207245663
0,0,2,1,2,40.44,1,-2.748362943076699
0,1,4,1,1,65.55,0,-1.9738122401676206
0,1,20,1,1,123.165,0,0.5205316282074347
0,0,2,1,2,25.275,1,-2.748362943076699
0,1,2,1,1,15.165,0,-2.748362943076699
0,3,78,1,1,775.89,0,5.128354492628009
0,3,31,2,1,1364.4,0,3.1495729367615897
0,1,26,1,1,189.16,0,-0.5006371302690372
0,0,18,1,2,217.52,0,-1.3993205933540493
0,1,21,1,1,911.79,0,0.22384314913422176
0,1,9,2,1,823.2,0,-0.25951555961655304
0,0,5,1,2,66.16,0,-2.202974231979853
0,0,2,1,2,52.775,0,-2.6517538011521635
0,1,11,1,1,138.87,0,-1.878326637551305
0,1,21,1,1,168.6,0,-0.9812983057514453
0,1,12,1,1,200.25,0,-1.7920017077867256
0,1,40,2,1,673.335,0,1.8138595324179805
0,1,38,1,1,244.995,0,2.82970914817222
0,3,17,1,1,237.08,0,-1.1622239450020562
0,1,8,1,1,1034.36,0,0.7309945505257625
1,1,5,1,1,97.44,1,-2.1204105904466193
0,2,25,1,1,308.88,0,-0.07280952032871801
0,0,12,1,2,152.16,0,-2.1583463713896713
0,2,32,1,1,1647.76,0,2.3917821145872584
0,2,43,1,1,392.975,0,-0.23531363637799269
0,2,41,1,1,244.44,0,-0.7924897900868892
0,3,36,1,1,393.52,0,0.21410337679405553
0,2,26,1,1,842.0,0,1.3558999313696392
0,4,51,1,1,1056.68,0,3.137845141898077
0,2,52,1,1,668.92,0,3.8077520300639955
0,3,33,1,1,189.475,0,0.1431406495394984
0,2,20,1,1,379.76,0,0.7271679078526132
0,0,25,1,2,146.825,0,-0.8458119438306773
0,5,40,1,1,941.84,0,5.576167492504241
0,3,16,1,1,1355.075,0,3.0608954518111338
0,2,38,1,1,1505.16,0,5.7557462792700536
0,3,34,1,1,699.175,0,2.28106503183423
0,0,19,1,2,146.8,0,-1.931983701111053
0,0,16,1,2,192.2,0,-1.8568709638045957
0,0,8,1,2,111.24,1,-2.381762124084259
0,2,51,1,1,1952.64,0,4.96922923399292
0,3,55,1,1,387.5,0,3.0980068450646634
0,3,45,1,1,916.83,0,1.4569869488947946
1,0,25,1,2,215.32,1,-1.2006015976337774
0,10,50,1,1,201.135,0,1.709153867114055
0,3,32,1,1,451.88,0,0.9223572760225873
0,2,22,1,1,141.075,0,-1.3281468829607141
1,0,24,1,2,268.48,1,-0.8843047201869694
1,0,39,1,2,212.325,1,-0.783670240416844
0,0,10,1,2,116.64,1,-2.3156141629007365
0,2,14,1,1,111.85,0,-1.5536105525185673
0,3,30,1,1,165.945,0,1.028559808515157
1,0,12,1,2,107.9,1,-2.0327305573864343
0,3,10,1,1,52.845,0,-2.1972904978247376
0,5,88,2,1,859.23,0,5.548556180277062
1,5,41,2,1,1478.48,0,3.657601117069312
0,2,36,1,1,271.24,0,-0.06287014408825015
0,0,28,1,2,207.25,0,-0.8912924130463269
0,2,31,1,1,1040.13,0,0.7318713294419441
0,3,19,2,1,937.28,0,0.24851262069116897
0,0,15,1,2,180.24,0,-1.6949460516721304
0,0,11,1,2,142.9,0,-1.8287086684078662
0,2,21,1,1,267.21,0,-1.3702984572435828
0,2,31,1,1,171.675,0,-0.4908354239754567
0,2,22,1,1,292.08,0,-1.2839735274790032
0,3,50,2,1,801.675,0,2.3218877127257027
0,2,48,1,1,287.775,0,3.337737328479942
0,5,27,2,1,219.475,0,-0.6541957646943337
0,3,18,1,1,1148.44,0,1.2390227308334847
0,3,15,1,1,171.52,1,-1.7002089027975655
0,1,13,1,1,207.28,0,-0.7181846656549296
0,0,2,1,2,45.495,0,-2.748362943076699
0,1,20,1,1,1506.16,0,1.6585804766023784
0,1,31,1,1,225.225,0,-0.8455581846407366
0,1,29,1,1,175.56,0,-1.4115169876155
0,1,24,1,1,251.92,0,-0.519098261190825
0,1,14,1,1,1205.6,0,0.6226982933847589
0,2,39,1,1,915.08,0,2.404643503913196
0,1,40,1,1,587.32,0,3.2062901310671186
0,1,21,1,1,213.56,0,-0.4758865479891124
0,1,8,1,1,270.16,0,0.06422746399466783
0,0,13,1,2,121.32,0,-1.5175350369544893
0,3,28,1,1,800.24,0,4.842965854519361
0,1,4,1,1,2026.52,0,2.3276938138262526
0,1,26,1,1,1345.86,0,5.022544641285172
0,1,22,1,1,977.08,0,1.5478633938493496
0,0,7,1,2,73.35,0,-2.53344560010793
0,0,4,1,2,58.6,0,-2.5725073032577424
0,0,2,1,2,45.495,1,-2.748362943076699
0,1,39,1,1,2037.42,0,4.236027596008039
0,1,43,1,1,309.0,0,2.3999358041432504
0,1,33,1,1,757.53,0,0.7237853109099142
0,0,13,1,2,82.935,1,-1.933803235618658
0,8,38,1,1,169.035,0,1.0989093188513113
0,1,20,1,1,349.065,1,0.18915563803770696
0,1,10,1,1,144.12,0,-1.9296087819575911
0,0,12,1,2,150.88,1,-1.5648104625766486
1,0,27,1,2,198.12,1,-1.5168718784017245
0,0,2,1,2,40.44,1,-2.748362943076699
0,1,2,1,1,40.44,0,-2.748362943076699
0,1,18,1,1,114.345,0,0.3041408197961435
0,0,2,1,2,25.275,1,-2.748362943076699
0,1,2,1,1,15.165,1,-2.748362943076699
0,3,76,1,1,767.43,0,4.947094281280187
0,3,29,2,1,1503.99,0,2.924399479084432
0,1,24,1,1,204.345,0,-0.681897341616861
0,0,16,1,2,190.0,0,-1.6244940510312076
0,1,19,1,1,880.83,0,-0.0013303085429365868
0,1,7,2,1,895.14,0,-0.4846890172937115
0,0,3,1,2,65.97,0,-2.384234443327677
0,0,2,1,2,40.275,0,-2.695667047481498
0,1,9,1,1,107.91,0,-2.1035000952284633
0,1,19,1,1,161.08,0,-1.162558517099269
0,1,10,1,1,169.29,0,-2.017175165463884
0,1,38,2,1,642.375,0,1.5886860747408225
0,1,36,1,1,391.125,0,2.6045356904950614
0,3,15,1,1,209.56,0,-1.3873974026792144
0,1,6,1,1,1006.84,0,0.5058210928486043
1,0,3,1,1,89.92,1,-2.301670801794443
0,1,24,1,1,289.6,0,-0.16154098604879874
0,0,11,1,2,132.88,0,-2.2470778371097517
0,1,31,1,1,1628.48,0,2.3030506488671776
0,1,42,1,1,366.465,0,-0.3240451020980733
0,1,40,1,1,222.75,0,-0.8812212558069699
0,2,35,1,1,374.24,0,0.12537191107397483
0,1,25,1,1,1327.92,0,1.2671684656495588
0,3,50,1,1,1037.4,0,3.0491136761779956
0,1,51,1,1,649.64,0,3.7190205643439143
0,2,32,1,1,283.88,0,0.05440918381941773
0,1,19,1,1,360.48,0,0.6384364421325326
1,0,24,1,2,215.64,0,-0.9345434095507579
0,4,39,1,1,922.56,0,5.48743602678416
0,2,15,1,1,2148.84,0,2.972163986091053
0,1,37,1,1,1483.47,0,5.667014813549973
0,2,33,1,1,1099.4,0,2.192333566114149
0,0,18,1,2,143.46,0,-2.020715166831134
0,0,15,1,2,172.92,0,-1.9456024295246763
0,0,7,1,2,103.455,1,-2.47049358980434
0,1,50,1,1,1933.36,0,4.880497768272839
0,2,54,1,1,375.45,0,3.009275379344583
0,2,44,1,1,895.14,0,1.368255483174714
0,0,24,1,2,196.04,1,-1.2893330633538582
0,9,49,2,1,193.905,0,1.6204224013939743
0,2,31,1,1,486.675,0,0.8336258103025066
0,1,21,1,1,206.44,0,-1.4168783486807945
1,0,23,1,2,249.2,1,-0.9730361859070502
1,0,38,1,2,200.275,1,-0.8724017061369247
1,0,9,1,2,97.36,1,-2.404345628620817
0,1,13,1,1,99.8,0,-1.642342018238648
0,2,29,1,1,158.715,0,0.9398283427950765
0,0,11,1,2,95.85,1,-2.121462023106515
0,2,9,1,1,45.615,0,-2.286021963544818
1,4,87,2,1,837.54,0,5.459824714556982
0,4,40,2,1,1459.2,0,3.5688696513492313
0,1,35,1,1,251.96,0,-0.15160160980833087
0,0,27,1,2,312.32,0,-0.9800238787664076
0,1,30,1,1,1018.44,0,0.6431398637218633
0,2,18,2,1,918.0,0,0.15978115497108836
0,0,14,1,2,160.96,0,-1.7836775173922113
0,0,10,1,2,130.85,0,-1.9174401341279468
0,1,20,1,1,245.52,0,-1.4590299229636634
0,1,30,1,1,255.4,0,-0.5795668896955375
0,1,21,1,1,272.8,0,-1.372704993199084
0,2,49,2,1,779.985,0,2.2331562470056223
0,1,47,1,1,280.545,0,3.2490058627598617
0,4,26,1,1,331.88,0,-0.7429272304144144
0,2,17,1,1,1129.16,0,1.150291265113404
0,2,14,1,1,152.24,1,-1.7889403685176462
0,1,14,1,1,210.56,0,-0.6645837969983165
0,0,2,1,2,40.44,0,-2.748362943076699
0,1,21,1,1,1525.44,0,1.7473119423224586
0,1,32,1,1,279.785,0,-0.7919573159841236
0,1,30,1,1,147.33,0,-1.3579161189588869
0,2,25,1,1,271.2,0,-0.4303667954707443
0,1,15,1,1,1224.88,0,0.7114297591048395
0,3,40,1,1,934.36,0,2.493374969633277
0,1,41,1,1,590.6,0,3.2598909997237318
0,2,22,1,1,216.84,0,-0.42228567933249933
0,1,9,1,1,273.44,0,0.11782833265128101
0,0,14,1,2,124.6,0,-1.4639341682978764
0,4,29,2,1,819.52,0,4.931697320239442
0,2,5,1,1,2045.8,0,2.4164252795463335
0,1,27,1,1,1367.55,0,5.111276107005254
0,2,23,1,1,996.36,0,1.63659485956943
0,0,8,1,2,77.04,0,-2.4798447314513172
0,0,5,1,2,69.88,0,-2.501341136069396
0,0,2,1,2,45.495,1,-2.748362943076699
0,1,40,1,1,1830.32,0,4.32475906172812
0,2,44,1,1,311.05,0,2.453536672799864
0,2,34,1,1,779.22,0,0.8125167766299948
1,0,14,1,2,93.0,1,-1.8450717698985772
0,9,39,1,1,170.265,0,1.1525101875079242
0,2,21,1,1,370.755,1,0.2778871037577876
0,1,11,1,1,147.4,0,-1.876007913300978
1,0,13,1,2,154.16,1,-1.5112095939200354
0,0,28,1,2,135.875,1,-1.428140412681644
1,0,2,1,2,40.44,1,-2.748362943076699
0,1,3,1,1,62.9,0,-2.1014715828588315
0,2,19,1,1,120.075,0,0.3840896362503571
0,0,2,1,2,25.275,1,-2.748362943076699
0,1,2,1,1,15.165,0,-2.748362943076699
0,4,77,2,1,771.12,0,5.000695149936799
0,4,30,2,1,1356.16,0,3.0131309448045123
0,1,25,1,1,184.92,0,-0.6282964729602479
0,0,17,1,2,209.28,0,-1.5357625853111267
0,1,20,1,1,902.52,0,0.08740115717714425
0,2,8,2,1,814.96,0,-0.3959575515736309
0,0,4,1,2,61.92,0,-2.330633574671064
0,0,2,1,2,50.275,0,-2.6605364504180304
0,1,10,1,1,129.6,0,-2.0147686295083824
0,1,20,1,1,164.36,0,-1.1089576484426558
0,1,11,1,1,169.76,0,-1.928443699743803
0,2,39,2,1,664.065,0,1.677417540460903
0,1,37,1,1,241.905,0,2.6932671562151422
0,4,16,1,1,228.84,0,-1.2986659369591336
0,2,7,1,1,1026.12,0,0.5945525585686848
1,2,4,1,1,93.2,1,-2.2480699331378298
0,3,34,1,1,346.48,0,0.0603771575145815
0,0,21,1,2,189.76,0,-2.0251596935463714
0,3,41,1,1,1685.36,0,2.5249687924305584
0,3,52,1,1,444.675,0,-0.10212695853469317
0,3,50,1,1,286.74,0,-0.6593031122435896
0,4,45,1,1,431.12,0,0.3472900546373551
0,3,35,1,1,865.5,0,1.489086609212939
1,5,60,1,1,1094.28,0,3.2710318197413764
0,3,61,1,1,706.52,0,3.9409387079072955
0,4,42,1,1,340.76,0,0.2763273273827979
0,3,29,1,1,417.36,0,0.8603545856959127
0,0,34,1,2,272.52,0,-0.7126252659873777
1,6,49,2,1,979.44,0,5.70935417034754
0,4,25,1,1,1378.575,0,3.194082129654433
0,3,47,1,1,1547.46,0,5.8889329571133535
0,4,43,1,1,1156.28,0,2.4142517096775293
0,0,28,1,2,207.45,0,-1.7987970232677535
0,0,25,1,2,229.8,0,-1.7236842859612962
0,3,60,1,1,1990.24,0,5.10241591183622
0,4,64,1,1,411.0,0,3.2311935229079634
0,4,54,2,1,959.13,0,1.5901736267380944
1,0,34,1,2,252.92,1,-1.0674149197904779
0,1,59,1,1,215.235,0,1.8423405449573549
0,4,41,1,1,489.48,0,1.0555439538658868
0,3,31,1,1,263.32,0,-1.1949602051174144
1,0,33,1,2,306.08,1,-0.7511180423436699
0,0,48,1,2,235.825,1,-0.6504835625735444
0,3,23,1,1,135.35,0,-1.4204238746752678
0,4,39,1,1,180.045,0,1.1617464863584568
0,0,21,1,2,131.4,1,-1.899543879543135
0,4,19,1,1,66.945,0,-2.064103819981438
0,6,97,2,1,901.53,0,5.681742858120362
0,6,50,2,1,1516.08,0,3.7907877949126116
0,3,45,1,1,308.84,0,0.07031653375504937
1,0,37,1,2,230.75,1,-0.7581057352030275
0,3,40,1,1,1082.43,0,0.8650580072852436
0,4,28,2,1,974.88,0,0.3816992985344685
0,0,24,1,2,217.84,0,-1.5617593738288311
0,0,20,1,2,166.4,0,-1.6955219905645667
0,3,30,1,1,309.51,0,-1.237111779400283
0,3,40,1,1,312.28,0,-0.3576487461321572
0,3,31,1,1,329.68,0,-1.1507868496357037
0,4,59,2,1,843.975,0,2.4550743905690022
0,3,57,1,1,301.875,0,3.470924006323242
0,6,36,2,1,388.76,0,-0.5210090868510342
0,4,27,2,1,1186.04,0,1.3722094086767842
1,4,24,1,1,209.12,1,-1.567022224954266
0,0,4,1,1,193.68,0,-0.7986754479030278
0,0,2,1,2,40.44,0,-2.748362943076699
0,0,11,1,1,1468.56,0,1.5253937987590787
0,0,22,1,1,256.575,0,-0.9260489668888348
0,0,20,1,1,128.34,0,-1.492007769863598
0,0,15,1,1,214.32,0,-0.6522849390341245
0,0,5,1,1,1168.0,0,0.4895116155414594
0,1,30,1,1,877.48,0,2.2714568260698966
0,0,31,1,1,573.72,0,3.1257993488190206
0,0,12,1,1,199.96,0,-0.5563773302372106
0,1,17,1,1,256.56,0,-0.016263318253430192
0,0,4,1,2,107.72,0,-1.5980258192025876
0,2,19,1,1,762.64,0,4.7097791766760615
0,1,9,1,1,1988.92,0,2.194507135982953
0,0,17,1,1,1303.56,0,4.889357963441874
0,0,13,1,1,939.48,0,1.41467671600605
0,0,2,1,2,58.05,0,-2.613936382356028
0,0,2,1,2,45.0,0,-2.6529980855058404
0,0,2,1,2,45.495,1,-2.748362943076699
0,0,30,1,1,1773.44,0,4.10284091816474
0,0,34,1,1,300.5,0,2.319445021895153
0,0,24,1,1,715.23,0,0.5905986330666146
0,0,4,1,2,56.12,1,-2.023076667132623
0,7,29,1,1,163.935,0,1.018418536603213
0,0,11,1,1,306.765,1,0.05596896019440745
0,1,6,1,1,130.52,0,-2.010099564205689
0,0,3,1,2,137.28,1,-1.6453012448247466
0,0,18,1,2,160.52,1,-1.6500585562450243
1,0,2,1,2,40.44,1,-2.748362943076699
0,1,2,1,1,52.35,0,-2.2355632337635427
0,0,9,1,1,109.245,0,0.22365003754804524
0,0,2,1,2,25.275,1,-2.748362943076699
0,0,2,1,1,15.165,0,-2.748362943076699
0,2,67,1,1,752.13,0,4.866603499032088
0,2,20,2,1,1299.28,0,2.791212801241132
0,0,15,1,1,168.04,0,-0.7623881238649592
0,0,7,1,2,152.4,0,-1.757680728874507
0,0,10,1,1,838.53,0,-0.1345169863862361
0,1,2,2,1,758.08,0,-0.6178756951370111
0,0,2,1,2,45.04,0,-2.464725225575775
0,0,2,1,2,25.275,0,-2.748362943076699
0,1,2,1,1,74.61,0,-2.219121474540029
0,0,10,1,1,147.48,0,-1.243049299347367
0,1,2,1,1,126.99,0,-2.1503618433071834
0,0,29,2,1,600.075,0,1.455499396897523
0,0,27,1,1,220.575,0,2.4713490126517623
0,2,6,1,1,171.96,0,-1.5205840805225137
0,1,25,1,1,969.24,0,0.3726344150053049
1,1,2,1,1,76.32,1,-2.382161584042541
0,2,23,1,1,370.92,0,-0.02715515619949682
0,0,10,1,2,214.2,0,-2.11269200726045
0,2,30,1,1,1709.8,0,2.4374364787164797
0,2,41,1,1,478.28,0,-0.18965927224877144
0,2,39,1,1,314.235,0,-0.7468354259576679
0,3,34,1,1,455.56,0,0.2597577409232768
0,2,24,1,1,880.775,0,1.401554295498861
0,4,49,1,1,1118.72,0,3.183499506027298
0,2,50,1,1,730.96,0,3.8534063941932173
0,3,31,1,1,228.25,0,0.1887950136687197
0,2,18,1,1,441.8,0,0.7728222719818345
1,0,23,1,2,185.6,0,-0.800157579701456
0,5,38,1,1,1003.88,0,5.621821856633462
0,3,14,1,1,1393.85,0,3.1065498159403546
0,2,36,1,1,1399.96,0,5.801400643399274
0,3,32,1,1,737.95,0,2.326719395963451
0,0,17,1,2,208.84,0,-1.8863293369818317
0,0,14,1,2,254.24,0,-1.8112165996753744
0,0,6,1,2,173.28,1,-2.3361077599550377
0,2,49,1,1,2014.68,0,5.014883598122141
0,3,53,1,1,426.275,0,3.1436612091938847
0,3,43,1,1,877.0,0,1.5026413130240162
1,0,23,1,2,277.36,1,-1.154947233504556
0,10,48,2,1,224.4,0,1.7548082312432765
0,3,30,1,1,513.92,0,0.9680116401518087
0,2,20,1,1,179.85,0,-1.2824925188314928
0,0,22,1,2,330.52,1,-0.8386503560577483
1,0,37,1,2,251.1,1,-0.7380158762876228
0,0,8,1,2,178.68,1,-2.2699597987715157
0,2,12,1,1,150.625,0,-1.507956188389346
0,3,28,1,1,189.21,0,1.0742141726443784
0,0,10,1,2,146.675,1,-1.987076193257213
0,3,8,1,1,76.11,0,-2.1516361336955163
0,5,86,2,1,929.025,0,5.594210544406284
0,5,39,2,1,1540.52,0,3.703255481198533
0,2,34,1,1,333.28,0,-0.0172157799590289
0,0,26,1,2,246.025,0,-0.8456380489171057
0,2,29,1,1,986.6,0,0.7775256935711652
0,3,17,2,1,999.32,0,0.29416698482039005
0,0,13,1,2,242.28,0,-1.6492916875429096
0,0,9,1,2,181.675,0,-1.7830543042786449
0,2,19,1,1,337.005,0,-1.3246440931143615
0,2,29,1,1,210.45,0,-0.44518105984623546
0,2,20,1,1,354.12,0,-1.2383191633497819
0,3,48,2,1,871.47,0,2.3675420768549245
0,2,46,1,1,311.04,0,3.3833916926091634
0,5,25,1,1,258.25,0,-0.6085414005651126
0,3,16,1,1,1210.48,0,1.2846770949627062
1,3,13,1,1,233.56,1,-1.6545545386683445
0,0,15,1,1,239.895,0,-0.6145339922644136
0,0,2,1,2,45.495,0,-2.748362943076699
0,0,22,1,1,1624.635,0,1.6129261124731569
0,0,33,1,1,283.47,0,-0.7419075112502206
0,0,31,1,1,183.755,0,-1.307866314224984
0,1,26,1,1,189.88,0,-0.5647526253200462
0,0,16,1,1,1143.56,0,0.5770439292555378
0,2,41,1,1,853.04,0,2.358989139783975
0,0,42,1,1,593.28,0,3.3099408044576344
0,1,23,1,1,219.52,0,-0.3722358745985964
0,0,10,1,1,310.635,0,0.16787813738518387
1,0,15,1,2,127.28,0,-1.4138843635639735
0,3,30,1,1,738.2,0,4.797311490390139
0,1,6,1,1,1964.48,0,2.2820394496970318
0,0,28,1,1,1276.065,0,4.976890277155952
0,1,24,1,1,915.04,0,1.5022090297201283
0,0,9,1,2,80.055,0,-2.429794926717414
0,0,6,1,2,72.63,0,-2.4688566298672265
0,0,2,1,2,45.495,1,-2.748362943076699
0,0,41,1,1,1967.625,0,4.1903732318788185
0,1,45,1,1,500.36,0,2.5035864775337666
0,1,35,1,1,687.735,0,0.6781309467806929
1,0,15,1,2,85.14,1,-1.838935211494009
0,8,40,1,1,285.45,0,1.2025599922418273
0,1,22,1,1,306.27,1,0.19619716950368704
0,0,12,1,1,150.08,0,-1.825958108567075
0,0,14,1,2,156.84,1,-1.4611597891861325
0,0,29,1,2,136.08,1,-1.5625262425309459
1,0,2,1,2,40.44,1,-2.748362943076699
0,0,4,1,1,103.32,0,-2.0514217781249284
0,1,20,1,1,194.3,0,0.4077914931866595
0,0,2,1,2,38.125,1,-2.609585626385597
0,1,2,1,1,15.165,0,-2.748362943076699
0,3,78,1,1,774.135,0,5.0507449546707015
0,3,31,2,1,1434.195,0,2.87874511495521
0,0,26,1,1,211.05,0,-0.578246668226345
0,0,18,1,2,127.96,0,-1.6701484151604287
0,0,21,1,1,811.035,0,-0.04698467267215778
0,1,9,2,1,825.345,0,-0.5303433814229327
0,0,5,1,2,72.675,0,-2.2805837699371607
0,0,2,1,2,43.125,0,-2.510955528597432
0,0,11,1,1,96.615,0,-2.0349800189014147
0,0,21,1,1,167.04,0,-1.058907843708753
0,0,12,1,1,117.495,0,-2.0276989325296375
0,1,40,2,1,699.82,0,1.5430317106116012
0,0,38,1,1,352.35,0,2.5588813263658405
0,3,17,1,1,151.52,0,-1.4242691175425686
0,1,8,1,1,944.8,0,0.46016672871938313
0,1,5,1,1,95.88,1,-2.1980201284039267
0,1,22,1,1,281.72,0,-0.2980554223729476
0,0,9,1,2,125.0,0,-2.3835922734339006
0,1,29,1,1,1620.6,0,2.1665362125430287
0,1,40,1,1,355.63,0,-0.4605595384222222
0,1,38,1,1,213.885,0,-1.0177356921311187
0,2,33,1,1,366.36,0,-0.011142525250174007
0,1,23,1,1,1320.04,0,1.13065402932541
0,3,48,1,1,1029.52,0,2.912599239853847
0,1,49,1,1,641.76,0,3.582506128019766
0,2,30,1,1,276.0,0,-0.08210525250473105
0,1,17,1,1,352.6,0,0.5019220058083835
0,0,22,1,2,207.76,0,-1.0710578458749067
1,4,37,1,1,914.68,0,5.350921590460011
0,2,13,1,1,2140.96,0,2.835649549766904
0,1,35,1,1,1474.605,0,5.530500377225824
0,2,31,1,1,1091.52,0,2.0558191297900006
0,0,16,1,2,134.595,0,-2.1572296031552822
0,0,13,1,2,165.04,0,-2.082116865848825
0,0,5,1,2,94.59,1,-2.6070080261284883
0,1,48,1,1,1925.48,0,4.743983331948691
0,2,52,1,1,370.525,0,2.8727609430204337
0,2,42,1,1,886.275,0,1.2317410468505652
1,0,22,1,2,188.16,1,-1.425847499678007
0,9,47,1,1,190.95,0,1.4839079650698257
0,2,29,1,1,477.81,0,0.6971113739783579
0,1,19,1,1,198.56,0,-1.5533927850049436
1,0,21,1,2,241.32,1,-1.109550622231199
1,0,36,1,2,195.35,1,-1.0089161424610735
0,0,7,1,2,89.48,1,-2.540860064944966
0,1,11,1,1,94.875,0,-1.7788564545627967
0,2,27,1,1,155.76,0,0.8033139064709276
0,0,9,1,2,90.925,1,-2.257976459430664
0,2,7,1,1,42.66,0,-2.422536399868967
0,4,85,2,1,828.675,0,5.323310278232833
0,4,38,2,1,1451.32,0,3.4323552150250825
0,1,33,1,1,244.08,0,-0.28811604613247965
0,0,25,1,2,304.44,0,-1.1165383150905563
0,1,28,1,1,1009.575,0,0.5066254273977147
0,2,16,2,1,910.12,0,0.0232667186469393
0,0,12,1,2,153.08,0,-1.92019195371636
0,0,8,1,2,125.925,0,-2.0539545704520954
0,1,18,1,1,236.655,0,-1.5955443592878122
0,1,28,1,1,247.52,0,-0.7160813260196863
0,1,19,1,1,264.92,0,-1.5092194295232328
0,2,47,2,1,771.075,0,2.096405073086626
0,1,45,1,1,277.575,0,3.1122546888408653
0,4,24,1,1,323.96,0,-0.8796784043334107
0,2,15,1,1,1121.28,0,1.0137768287892552
1,2,12,1,1,144.32,1,-1.9256915424366425
0,1,16,1,1,194.44,0,-0.580765256269369
0,0,3,1,2,37.72,0,-2.666302107330322
0,1,23,1,1,1533.32,0,1.8838263786466076
0,1,34,1,1,241.12,0,-0.7344867230527767
0,1,32,1,1,115.695,0,-1.30044552602754
0,2,27,1,1,279.08,0,-0.29385235914659547
0,1,17,1,1,1232.76,0,0.8479441954289885
0,3,42,1,1,942.24,0,2.629889405957426
0,1,43,1,1,562.48,0,3.3173615926550784
0,2,24,1,1,188.72,0,-0.3648150864011525
0,1,11,1,1,265.32,0,0.21921217191196218
1,0,16,1,2,120.48,0,-1.353767679771328
0,4,31,1,1,827.4,0,5.068211756563589
0,2,7,1,1,2053.68,0,2.5529397158704823
0,1,29,1,1,1376.415,0,5.247790543329402
0,2,25,1,1,1004.24,0,1.7731092958935788
0,0,10,1,2,45.405,0,-2.42237413851997
0,0,7,1,2,77.76,0,-2.3648266997452465
0,0,0,1,2,0.0,1,-2.9860320375726848
0,1,42,1,1,1838.2,0,4.461273498052269
0,2,46,1,1,315.975,0,2.590051109124013
0,2,36,1,1,788.085,0,0.9490312129541437
1,0,16,1,2,100.88,1,-1.7085573335744284
0,9,41,1,1,159.72,0,1.2099807804392708
0,2,23,1,1,379.62,0,0.41440154008193647
0,1,13,1,1,119.28,0,-1.8185373203696313
0,0,15,1,2,154.04,1,-1.3922604561276204
0,0,30,1,2,140.8,1,-1.291625976357495
0,0,1,1,2,10.2,1,-2.8060046003096537
0,1,5,1,1,45.325,0,-2.0440009899274845
0,2,21,1,1,123.03,0,0.5206040725745059
0,0,3,1,2,36.375,1,-2.5406862933270853
0,2,1,1,1,9.93,0,-2.7052462337653886
0,4,79,2,1,739.485,0,5.0581657428681455
0,4,32,2,1,1364.04,0,3.149645381128661
0,1,27,1,1,156.8,0,-0.5708258800289011
0,0,19,1,2,217.16,0,-1.3992481489869781
0,1,22,1,1,911.385,0,0.22391559350129298
0,2,10,2,1,822.84,0,-0.2594431152494818
0,0,6,1,2,65.8,0,-2.202901787612782
0,0,2,1,2,71.375,0,-2.336664404348517
0,1,12,1,1,138.465,0,-1.8782541931842336
0,1,22,1,1,160.24,0,-0.9987911599161077
0,1,13,1,1,177.64,0,-1.7919292634196542
0,2,41,2,1,672.885,0,1.8136952391902046
0,1,39,1,1,244.845,0,2.829544854944444
0,4,18,1,1,236.68,0,-1.162388238229832
